,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
spinacia oleracea,REFJWTPEDVJJIY,361.6862297,10,36.16862297,302.23,0,spinacia oleracea,1,"{'REFJWTPEDVJJIY-UHFFFAOYSA-N', 'REFJWTPEDVJJIY-UHFFFAOYSA-M'}"
spinacia oleracea,PKYFHKIYHBRTPI,359.64243936,6,59.94040656,217.12,0,spinacia oleracea,1,"{'PKYFHKIYHBRTPI-UHFFFAOYSA-L', 'PKYFHKIYHBRTPI-UHFFFAOYSA-N'}"
spinacia oleracea,WCGUUGGRBIKTOS,355.45605,2,177.728025,456.7,0,spinacia oleracea,1,{'WCGUUGGRBIKTOS-GPOJBZKASA-N'}
spinacia oleracea,HLAWVOWADPNAGN,352.39778700000005,3,117.465929,410.7,0,spinacia oleracea,1,{'HLAWVOWADPNAGN-BAHZUFOISA-N'}
spinacia oleracea,RQFCJASXJCIDSX,326.30770706,17,19.19457100352941,361.2,0,spinacia oleracea,1,"{'RQFCJASXJCIDSX-UUOKFMHZSA-L', 'RQFCJASXJCIDSX-UUOKFMHZSA-N'}"
spinacia oleracea,IVLBHBFTRNVIAP,311.884298,9,34.653810888888884,791.0,0,spinacia oleracea,1,"{'IVLBHBFTRNVIAP-MEGGAXOGSA-N', 'IVLBHBFTRNVIAP-MEGGAXOGSA-K'}"
spinacia oleracea,RSWGJHLUYNHPMX,309.57953,2,154.789765,301.4,0,spinacia oleracea,1,{'RSWGJHLUYNHPMX-ONCXSQPRSA-M'}
spinacia oleracea,YECLLIMZHNYFCK,306.087984,5,61.2175968,1025.9,0,spinacia oleracea,1,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}"
spinacia oleracea,WUUGFSXJNOTRMR,303.5294768,9,33.72549742222222,297.34,1,spinacia oleracea,1,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'}
spinacia oleracea,XGYIMTFOTBMPFP,301.0257133,7,43.00367332857142,251.24,0,spinacia oleracea,1,{'XGYIMTFOTBMPFP-KQYNXXCUSA-N'}
spinacia oleracea,WHUUTDBJXJRKMK,298.07763166300003,127,2.3470679658503935,146.12,1,spinacia oleracea,1,"{'WHUUTDBJXJRKMK-UHFFFAOYSA-N', 'WHUUTDBJXJRKMK-GSVOUGTGSA-M', 'WHUUTDBJXJRKMK-VKHMYHEASA-N', 'WHUUTDBJXJRKMK-VKHMYHEASA-M'}"
spinacia oleracea,LLVVMXFNKAHVEZ,282.1,1,282.1,352.25,0,spinacia oleracea,1,{'LLVVMXFNKAHVEZ-KMBKDFKYSA-N'}
spinacia oleracea,ZKNHGZHOGBDPIA,278.721752,3,92.90725066666667,631.7,0,spinacia oleracea,1,{'ZKNHGZHOGBDPIA-ZOWBABNGSA-N'}
spinacia oleracea,OSJPPGNTCRNQQC,276.8342496,18,15.379680533333334,186.06,1,spinacia oleracea,1,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
