,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
daucus carota,DJJCXFVJDGTHFX,314.82494570392,28,11.243748060854285,324.18,1,daucus carota,1,"{'DJJCXFVJDGTHFX-XVFCMESISA-L', 'DJJCXFVJDGTHFX-XVFCMESISA-N'}"
daucus carota,IVLBHBFTRNVIAP,311.884298,9,34.653810888888884,791.0,0,daucus carota,1,"{'IVLBHBFTRNVIAP-MEGGAXOGSA-N', 'IVLBHBFTRNVIAP-MEGGAXOGSA-K'}"
daucus carota,RSWGJHLUYNHPMX,309.57953,2,154.789765,301.4,0,daucus carota,1,{'RSWGJHLUYNHPMX-ONCXSQPRSA-M'}
daucus carota,YECLLIMZHNYFCK,306.087984,5,61.2175968,1025.9,0,daucus carota,1,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}"
daucus carota,WUUGFSXJNOTRMR,303.5294768,9,33.72549742222222,297.34,1,daucus carota,1,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'}
daucus carota,FGCUSSRGQNHZRW,283.53834,2,141.76917,218.33,0,daucus carota,1,{'FGCUSSRGQNHZRW-UMVBOHGHSA-N'}
daucus carota,LLVVMXFNKAHVEZ,282.1,1,282.1,352.25,0,daucus carota,1,{'LLVVMXFNKAHVEZ-KMBKDFKYSA-N'}
daucus carota,ZKNHGZHOGBDPIA,278.721752,3,92.90725066666667,631.7,0,daucus carota,1,{'ZKNHGZHOGBDPIA-ZOWBABNGSA-N'}
daucus carota,OSJPPGNTCRNQQC,276.8342496,18,15.379680533333334,186.06,1,daucus carota,1,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
daucus carota,XGYIMTFOTBMPFP,273.4944933,6,45.58241555,251.24,0,daucus carota,1,{'XGYIMTFOTBMPFP-KQYNXXCUSA-N'}
daucus carota,QJVMEAZHJKXWJD,269.068926,2,134.534463,396.6,0,daucus carota,1,{'QJVMEAZHJKXWJD-HESBYNJASA-N'}
daucus carota,IGSYEZFZPOZFNC,267.72,2,133.86,370.26,0,daucus carota,1,{'IGSYEZFZPOZFNC-LKIWRGPLSA-N'}
daucus carota,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,daucus carota,1,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
daucus carota,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,daucus carota,1,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
daucus carota,IKMDFBPHZNJCSN,258.35699,2,129.178495,317.23,0,daucus carota,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
daucus carota,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,1,daucus carota,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
daucus carota,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,daucus carota,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
daucus carota,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,daucus carota,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
daucus carota,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,daucus carota,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
daucus carota,IQPNAANSBPBGFQ,249.81695,2,124.908475,285.23,0,daucus carota,1,"{'IQPNAANSBPBGFQ-UHFFFAOYSA-N', 'IQPNAANSBPBGFQ-UHFFFAOYSA-M'}"
daucus carota,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,daucus carota,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
daucus carota,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,daucus carota,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
daucus carota,AEMOLEFTQBMNLQ,225.06,5,45.012,194.14,1,daucus carota,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
daucus carota,UJLXYODCHAELLY,224.94161764,10,22.494161764,402.19,0,daucus carota,1,"{'UJLXYODCHAELLY-XLPZGREQSA-N', 'UJLXYODCHAELLY-XLPZGREQSA-K'}"
daucus carota,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,daucus carota,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
daucus carota,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,daucus carota,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
daucus carota,QAOWNCQODCNURD,212.47666699999996,12,17.706388916666665,96.07,1,daucus carota,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
daucus carota,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,daucus carota,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
daucus carota,GACDQMDRPRGCTN,200.37439499999996,25,8.0149758,503.24,0,daucus carota,1,"{'GACDQMDRPRGCTN-KQYNXXCUSA-N', 'GACDQMDRPRGCTN-KQYNXXCUSA-J'}"
daucus carota,CWVRJTMFETXNAD,194.6347554,5,38.92695108,353.3,0,daucus carota,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
daucus carota,HOOOPXDSCKBLFG,192.574103,3,64.19136766666666,149.15,0,daucus carota,1,{'HOOOPXDSCKBLFG-MRVPVSSYSA-N'}
daucus carota,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,daucus carota,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
daucus carota,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,daucus carota,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
daucus carota,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,daucus carota,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
daucus carota,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,daucus carota,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
daucus carota,MWFMGBPGAXYFAR,188.516515,2,94.2582575,85.1,0,daucus carota,1,{'MWFMGBPGAXYFAR-UHFFFAOYSA-N'}
daucus carota,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,daucus carota,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
daucus carota,UZKQTCBAMSWPJD,181.76836771,10,18.176836770999998,219.24,0,daucus carota,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
daucus carota,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,daucus carota,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
daucus carota,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,daucus carota,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
daucus carota,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,daucus carota,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
daucus carota,YOQAQNKGFOLRGT,175.32531699999998,3,58.44177233333333,458.7,0,daucus carota,1,{'YOQAQNKGFOLRGT-FNBSVUNXSA-N'}
daucus carota,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,daucus carota,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
daucus carota,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,daucus carota,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
daucus carota,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,daucus carota,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
daucus carota,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,daucus carota,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
daucus carota,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,daucus carota,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
daucus carota,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,daucus carota,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
daucus carota,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,daucus carota,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
daucus carota,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,daucus carota,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
