,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
musa acuminata,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,musa acuminata,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
musa acuminata,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,musa acuminata,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
musa acuminata,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,musa acuminata,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
musa acuminata,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,musa acuminata,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
musa acuminata,RSVUVHWOGWOXAY,172.3637144,4,43.0909286,249.32,0,musa acuminata,1,"{'RSVUVHWOGWOXAY-BQULMBIYSA-M', 'RSVUVHWOGWOXAY-IAJVGIPZSA-M'}"
musa acuminata,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,musa acuminata,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
musa acuminata,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,musa acuminata,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
musa acuminata,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,musa acuminata,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
musa acuminata,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,musa acuminata,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
musa acuminata,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,musa acuminata,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
musa acuminata,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,musa acuminata,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
musa acuminata,UZKQTCBAMSWPJD,163.69793331,6,27.282988884999998,219.24,0,musa acuminata,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
musa acuminata,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,musa acuminata,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
musa acuminata,FUSUHKVFWTUUBE,159.94573,3,53.315243333333335,70.09,0,musa acuminata,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
musa acuminata,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,musa acuminata,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
musa acuminata,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,musa acuminata,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
musa acuminata,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,musa acuminata,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
musa acuminata,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,0,musa acuminata,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
musa acuminata,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,musa acuminata,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
musa acuminata,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,musa acuminata,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
musa acuminata,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,musa acuminata,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
musa acuminata,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,musa acuminata,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
musa acuminata,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,musa acuminata,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
musa acuminata,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,musa acuminata,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
musa acuminata,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,musa acuminata,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
musa acuminata,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,musa acuminata,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
