,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum lycopersicum,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,solanum lycopersicum,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
solanum lycopersicum,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,solanum lycopersicum,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
solanum lycopersicum,FUSUHKVFWTUUBE,159.94573,3,53.315243333333335,70.09,0,solanum lycopersicum,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
solanum lycopersicum,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,solanum lycopersicum,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
solanum lycopersicum,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,solanum lycopersicum,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
solanum lycopersicum,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,solanum lycopersicum,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
solanum lycopersicum,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,solanum lycopersicum,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
solanum lycopersicum,UGAGPNKCDRTDHP,156.6766773,7,22.38238247142857,271.42,0,solanum lycopersicum,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
solanum lycopersicum,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,solanum lycopersicum,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
solanum lycopersicum,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,solanum lycopersicum,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
solanum lycopersicum,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,solanum lycopersicum,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
solanum lycopersicum,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,solanum lycopersicum,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
solanum lycopersicum,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,solanum lycopersicum,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
solanum lycopersicum,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,solanum lycopersicum,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
solanum lycopersicum,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,solanum lycopersicum,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
solanum lycopersicum,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,solanum lycopersicum,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
solanum lycopersicum,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,solanum lycopersicum,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
solanum lycopersicum,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,solanum lycopersicum,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
solanum lycopersicum,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,solanum lycopersicum,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
solanum lycopersicum,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,solanum lycopersicum,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
