,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
olea europaea var. sylvestris,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,olea europaea var. sylvestris,1,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
olea europaea var. sylvestris,IKMDFBPHZNJCSN,258.35699,2,129.178495,317.23,0,olea europaea var. sylvestris,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
olea europaea var. sylvestris,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,0,olea europaea var. sylvestris,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
olea europaea var. sylvestris,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,olea europaea var. sylvestris,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
olea europaea var. sylvestris,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,olea europaea var. sylvestris,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
olea europaea var. sylvestris,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,olea europaea var. sylvestris,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
olea europaea var. sylvestris,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,olea europaea var. sylvestris,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
olea europaea var. sylvestris,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,olea europaea var. sylvestris,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
olea europaea var. sylvestris,FUSUHKVFWTUUBE,242.46755000000002,4,60.616887500000004,70.09,0,olea europaea var. sylvestris,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
olea europaea var. sylvestris,BAWFJGJZGIEFAR,235.3671285150001,258,0.9122756919186048,662.4,0,olea europaea var. sylvestris,1,"{'BAWFJGJZGIEFAR-NNYOXOHSSA-O', 'BAWFJGJZGIEFAR-NNYOXOHSSA-M'}"
