,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
glycine max,WCGUUGGRBIKTOS,355.45605,2,177.728025,456.7,0,glycine max,1,{'WCGUUGGRBIKTOS-GPOJBZKASA-N'}
glycine max,ANKZYBDXHMZBDK,354.432907,5,70.8865814,455.0,0,glycine max,1,{'ANKZYBDXHMZBDK-SCRDCRAPSA-K'}
glycine max,OGQJUYXFIOFTMA,352.3978625,3,117.46595416666668,412.7,0,glycine max,1,{'OGQJUYXFIOFTMA-PBJLWWPKSA-N'}
glycine max,HLAWVOWADPNAGN,352.39778700000005,3,117.465929,410.7,0,glycine max,1,{'HLAWVOWADPNAGN-BAHZUFOISA-N'}
glycine max,BXXSHQYDJWZXPB,345.25909,3,115.08636333333332,236.35,0,glycine max,1,{'BXXSHQYDJWZXPB-OKNSCYNVSA-N'}
glycine max,UQFZKTIHSICSPG,341.37686,4,85.34421499999999,443.7,0,glycine max,1,{'UQFZKTIHSICSPG-DSHYQQBWSA-M'}
glycine max,LFQXEZVYNCBVDO,341.20432,2,170.60216,410.7,0,glycine max,1,{'LFQXEZVYNCBVDO-PBJLWWPKSA-N'}
glycine max,RQFCJASXJCIDSX,336.00997135999995,17,19.765292432941177,361.2,0,glycine max,1,"{'RQFCJASXJCIDSX-UUOKFMHZSA-L', 'RQFCJASXJCIDSX-UUOKFMHZSA-N'}"
glycine max,AFVFQIVMOAPDHO,320.32399599999997,6,53.387332666666666,95.1,0,glycine max,1,{'AFVFQIVMOAPDHO-UHFFFAOYSA-M'}
glycine max,IVLBHBFTRNVIAP,311.884298,9,34.653810888888884,791.0,0,glycine max,1,"{'IVLBHBFTRNVIAP-MEGGAXOGSA-N', 'IVLBHBFTRNVIAP-MEGGAXOGSA-K'}"
glycine max,IQPNAANSBPBGFQ,310.303444,4,77.575861,285.23,0,glycine max,1,{'IQPNAANSBPBGFQ-UHFFFAOYSA-M'}
glycine max,RSWGJHLUYNHPMX,309.57953,2,154.789765,301.4,0,glycine max,1,{'RSWGJHLUYNHPMX-ONCXSQPRSA-M'}
glycine max,WUUGFSXJNOTRMR,309.20247329999995,8,38.6503091625,297.34,1,glycine max,1,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'}
glycine max,IKJFYINYNJYDTA,308.52004,2,154.26002,216.26,0,glycine max,1,{'IKJFYINYNJYDTA-UHFFFAOYSA-N'}
glycine max,YECLLIMZHNYFCK,304.99142630000006,7,43.57020375714286,1025.9,0,glycine max,1,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}"
glycine max,QAOWNCQODCNURD,301.757117,13,23.212085923076923,96.07,1,glycine max,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
glycine max,XGYIMTFOTBMPFP,301.0257133,7,43.00367332857142,251.24,0,glycine max,1,{'XGYIMTFOTBMPFP-KQYNXXCUSA-N'}
glycine max,FGCUSSRGQNHZRW,283.53834,2,141.76917,218.33,0,glycine max,1,{'FGCUSSRGQNHZRW-UMVBOHGHSA-N'}
glycine max,DFPAKSUCGFBDDF,283.41910379999996,7,40.4884434,122.12,1,glycine max,0,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
glycine max,LLVVMXFNKAHVEZ,282.1,1,282.1,352.25,0,glycine max,0,{'LLVVMXFNKAHVEZ-KMBKDFKYSA-N'}
glycine max,YPZRWBKMTBYPTK,281.16360629999997,18,15.620200350000001,612.6,0,glycine max,0,"{'YPZRWBKMTBYPTK-BJDJZHNGSA-N', 'YPZRWBKMTBYPTK-BJDJZHNGSA-L'}"
glycine max,ZKNHGZHOGBDPIA,278.721752,3,92.90725066666667,631.7,0,glycine max,0,{'ZKNHGZHOGBDPIA-ZOWBABNGSA-N'}
glycine max,OSJPPGNTCRNQQC,276.8342496,18,15.379680533333334,186.06,0,glycine max,0,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
glycine max,MVMSCBBUIHUTGJ,269.17267419999996,22,12.235121554545454,603.3,0,glycine max,0,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-LRJDVEEWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
glycine max,QJVMEAZHJKXWJD,269.068926,2,134.534463,396.6,0,glycine max,0,{'QJVMEAZHJKXWJD-HESBYNJASA-N'}
glycine max,GYOZYWVXFNDGLU,268.77179065999997,11,24.433799150909092,322.21,0,glycine max,0,"{'GYOZYWVXFNDGLU-XLPZGREQSA-N', 'GYOZYWVXFNDGLU-XLPZGREQSA-L'}"
glycine max,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,glycine max,0,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
glycine max,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,glycine max,0,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
glycine max,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,glycine max,0,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
glycine max,IKMDFBPHZNJCSN,253.9970046,3,84.6656682,317.23,0,glycine max,0,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
glycine max,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,glycine max,0,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
glycine max,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,glycine max,0,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
glycine max,WHUUTDBJXJRKMK,247.35936584299992,135,1.832291598837037,146.12,1,glycine max,0,"{'WHUUTDBJXJRKMK-UHFFFAOYSA-N', 'WHUUTDBJXJRKMK-GSVOUGTGSA-M', 'WHUUTDBJXJRKMK-VKHMYHEASA-N', 'WHUUTDBJXJRKMK-VKHMYHEASA-M'}"
glycine max,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,glycine max,0,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
glycine max,FUSUHKVFWTUUBE,242.46755000000002,4,60.616887500000004,70.09,0,glycine max,0,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
glycine max,LTFMZDNNPPEQNG,240.64388866,7,34.37769838,347.22,0,glycine max,0,"{'LTFMZDNNPPEQNG-KVQBGUIXSA-L', 'LTFMZDNNPPEQNG-KVQBGUIXSA-N'}"
glycine max,KHWCHTKSEGGWEX,240.05403969999998,7,34.29343424285714,331.22,0,glycine max,0,"{'KHWCHTKSEGGWEX-RRKCRQDMSA-L', 'KHWCHTKSEGGWEX-RRKCRQDMSA-N'}"
glycine max,KSFOVUSSGSKXFI,239.17924999999997,3,79.72641666666667,560.0,0,glycine max,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
glycine max,JSRLJPSBLDHEIO,232.0247543,12,19.335396191666668,306.17,0,glycine max,0,"{'JSRLJPSBLDHEIO-SHYZEUOFSA-L', 'JSRLJPSBLDHEIO-SHYZEUOFSA-N'}"
glycine max,KJXSIXMJHKAJOD,230.03143,4,57.5078575,319.24,0,glycine max,0,{'KJXSIXMJHKAJOD-LSDHHAIUSA-M'}
glycine max,AEMOLEFTQBMNLQ,225.06,5,45.012,194.14,0,glycine max,0,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
glycine max,QHWZTVCCBMIIKE,220.32627670000002,9,24.480697411111112,385.14,0,glycine max,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
glycine max,JDLKFOPOAOFWQN,219.287,2,109.6435,162.3,0,glycine max,0,{'JDLKFOPOAOFWQN-UHFFFAOYSA-N'}
glycine max,FTDHDKPUHBLBTL,218.24228834000004,11,19.840208030909093,384.15,0,glycine max,0,"{'FTDHDKPUHBLBTL-SHYZEUOFSA-N', 'FTDHDKPUHBLBTL-SHYZEUOFSA-K'}"
glycine max,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,glycine max,0,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
glycine max,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,glycine max,0,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
glycine max,AHMIDUVKSGCHAU,216.48682637060548,8,27.060853296325686,195.17,0,glycine max,0,{'AHMIDUVKSGCHAU-LURJTMIESA-N'}
glycine max,NNICRUQPODTGRU,216.154107,4,54.03852675,133.15,0,glycine max,0,{'NNICRUQPODTGRU-QMMMGPOBSA-N'}
glycine max,CIKGWCTVFSRMJU,205.06687234,10,20.506687234,424.18,0,glycine max,0,"{'CIKGWCTVFSRMJU-KVQBGUIXSA-K', 'CIKGWCTVFSRMJU-KVQBGUIXSA-N'}"
glycine max,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,glycine max,0,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
glycine max,BAWFJGJZGIEFAR,202.3610117949999,282,0.7175922404078015,662.4,1,glycine max,0,"{'BAWFJGJZGIEFAR-NNYOXOHSSA-O', 'BAWFJGJZGIEFAR-NNYOXOHSSA-M'}"
glycine max,UJLXYODCHAELLY,202.15169834000002,10,20.215169834,402.19,0,glycine max,0,"{'UJLXYODCHAELLY-XLPZGREQSA-N', 'UJLXYODCHAELLY-XLPZGREQSA-K'}"
glycine max,AVFORCKFTWHFAR,197.114744,3,65.70491466666667,279.31,0,glycine max,0,"{'AVFORCKFTWHFAR-ZSIFGTMLSA-M', 'AVFORCKFTWHFAR-ZSIFGTMLSA-N'}"
glycine max,VEXDOCFQMVMPHJ,195.34352,2,97.67176,271.31,0,glycine max,0,"{'VEXDOCFQMVMPHJ-HOTGVXAUSA-N', 'VEXDOCFQMVMPHJ-HZPDHXFCSA-N'}"
glycine max,XFNJVJPLKCPIBV,195.12496900000002,7,27.874995571428574,74.13,0,glycine max,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
glycine max,CWVRJTMFETXNAD,194.6347554,4,48.65868885,353.3,0,glycine max,0,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
glycine max,SEWWFHKIKWFJNV,193.6293875,2,96.81469375,101.15,0,glycine max,0,{'SEWWFHKIKWFJNV-WHEKYOLUSA-N'}
glycine max,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,glycine max,0,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
glycine max,FPIOBTBNRZPWJW,191.00476,2,95.50238,300.26,0,glycine max,0,"{'FPIOBTBNRZPWJW-UHFFFAOYSA-N', 'FPIOBTBNRZPWJW-UHFFFAOYSA-M'}"
glycine max,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,glycine max,0,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
glycine max,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,glycine max,0,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
glycine max,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,glycine max,0,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
glycine max,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,glycine max,0,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
glycine max,DAEAPNUQQAICNR,184.5778573,16,11.53611608125,411.2,0,glycine max,0,"{'DAEAPNUQQAICNR-RRKCRQDMSA-K', 'DAEAPNUQQAICNR-RRKCRQDMSA-N'}"
glycine max,GOOHAUXETOMSMM,182.3976,2,91.1988,58.08,0,glycine max,0,"{'GOOHAUXETOMSMM-GSVOUGTGSA-N', 'GOOHAUXETOMSMM-VKHMYHEASA-N'}"
glycine max,UZKQTCBAMSWPJD,181.76836771,10,18.176836770999998,219.24,0,glycine max,0,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
glycine max,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,glycine max,0,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
glycine max,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,glycine max,0,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
glycine max,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,glycine max,0,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
glycine max,YOQAQNKGFOLRGT,175.32531699999998,3,58.44177233333333,458.7,0,glycine max,0,{'YOQAQNKGFOLRGT-FNBSVUNXSA-N'}
glycine max,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,glycine max,0,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
glycine max,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,glycine max,0,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
glycine max,SYJPAKDNFZLSMV,173.2423574,4,43.31058935,87.12,0,glycine max,0,"{'SYJPAKDNFZLSMV-HYXAFXHYSA-N', 'SYJPAKDNFZLSMV-HWKANZROSA-N'}"
glycine max,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,glycine max,0,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
glycine max,RSVUVHWOGWOXAY,172.3637144,4,43.0909286,249.32,0,glycine max,0,"{'RSVUVHWOGWOXAY-BQULMBIYSA-M', 'RSVUVHWOGWOXAY-IAJVGIPZSA-M'}"
glycine max,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,glycine max,0,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
glycine max,PQGCEDQWHSBAJP,171.70880288,25,6.8683521152,390.07,0,glycine max,0,"{'PQGCEDQWHSBAJP-TXICZTDVSA-N', 'PQGCEDQWHSBAJP-TXICZTDVSA-I'}"
glycine max,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,glycine max,0,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
glycine max,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,glycine max,0,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
