,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
prunus persica,WCGUUGGRBIKTOS,355.45605,2,177.728025,456.7,0,prunus persica,1,{'WCGUUGGRBIKTOS-GPOJBZKASA-N'}
prunus persica,HLAWVOWADPNAGN,352.39778700000005,3,117.465929,410.7,0,prunus persica,1,{'HLAWVOWADPNAGN-BAHZUFOISA-N'}
prunus persica,DJJCXFVJDGTHFX,314.82494570392,28,11.243748060854285,324.18,1,prunus persica,1,"{'DJJCXFVJDGTHFX-XVFCMESISA-L', 'DJJCXFVJDGTHFX-XVFCMESISA-N'}"
prunus persica,IVLBHBFTRNVIAP,311.884298,9,34.653810888888884,791.0,0,prunus persica,1,"{'IVLBHBFTRNVIAP-MEGGAXOGSA-N', 'IVLBHBFTRNVIAP-MEGGAXOGSA-K'}"
prunus persica,RSWGJHLUYNHPMX,309.57953,2,154.789765,301.4,0,prunus persica,1,{'RSWGJHLUYNHPMX-ONCXSQPRSA-M'}
prunus persica,WUUGFSXJNOTRMR,309.20247329999995,8,38.6503091625,297.34,1,prunus persica,1,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'}
prunus persica,XGYIMTFOTBMPFP,301.0257133,7,43.00367332857142,251.24,0,prunus persica,1,{'XGYIMTFOTBMPFP-KQYNXXCUSA-N'}
prunus persica,YECLLIMZHNYFCK,299.7107867,6,49.95179778333334,1025.9,0,prunus persica,1,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}"
prunus persica,FGCUSSRGQNHZRW,283.53834,2,141.76917,218.33,0,prunus persica,1,{'FGCUSSRGQNHZRW-UMVBOHGHSA-N'}
prunus persica,LLVVMXFNKAHVEZ,282.1,1,282.1,352.25,0,prunus persica,1,{'LLVVMXFNKAHVEZ-KMBKDFKYSA-N'}
prunus persica,ZKNHGZHOGBDPIA,278.721752,3,92.90725066666667,631.7,0,prunus persica,1,{'ZKNHGZHOGBDPIA-ZOWBABNGSA-N'}
prunus persica,OSJPPGNTCRNQQC,276.8342496,18,15.379680533333334,186.06,1,prunus persica,1,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
prunus persica,QJVMEAZHJKXWJD,269.068926,2,134.534463,396.6,0,prunus persica,1,{'QJVMEAZHJKXWJD-HESBYNJASA-N'}
prunus persica,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,prunus persica,1,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
prunus persica,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,prunus persica,1,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
prunus persica,IKMDFBPHZNJCSN,258.35699,2,129.178495,317.23,0,prunus persica,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
prunus persica,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,1,prunus persica,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
prunus persica,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,prunus persica,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
prunus persica,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,prunus persica,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
prunus persica,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,prunus persica,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
