,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum tuberosum,UQFZKTIHSICSPG,365.34738,2,182.67369,443.7,0,solanum tuberosum,1,{'UQFZKTIHSICSPG-DSHYQQBWSA-M'}
solanum tuberosum,XGYIMTFOTBMPFP,363.5485733,7,51.93551047142857,251.24,0,solanum tuberosum,1,{'XGYIMTFOTBMPFP-KQYNXXCUSA-N'}
solanum tuberosum,REFJWTPEDVJJIY,361.31785959999996,13,27.793681507692305,302.23,0,solanum tuberosum,1,"{'REFJWTPEDVJJIY-UHFFFAOYSA-N', 'REFJWTPEDVJJIY-UHFFFAOYSA-M'}"
solanum tuberosum,PKYFHKIYHBRTPI,359.64243936,6,59.94040656,217.12,0,solanum tuberosum,1,"{'PKYFHKIYHBRTPI-UHFFFAOYSA-L', 'PKYFHKIYHBRTPI-UHFFFAOYSA-N'}"
solanum tuberosum,WCGUUGGRBIKTOS,355.45605,2,177.728025,456.7,0,solanum tuberosum,1,{'WCGUUGGRBIKTOS-GPOJBZKASA-N'}
solanum tuberosum,HLAWVOWADPNAGN,352.39778700000005,3,117.465929,410.7,0,solanum tuberosum,1,{'HLAWVOWADPNAGN-BAHZUFOISA-N'}
solanum tuberosum,BXXSHQYDJWZXPB,345.25909,3,115.08636333333332,236.35,0,solanum tuberosum,1,{'BXXSHQYDJWZXPB-OKNSCYNVSA-N'}
solanum tuberosum,IVLBHBFTRNVIAP,311.884298,9,34.653810888888884,791.0,0,solanum tuberosum,1,"{'IVLBHBFTRNVIAP-MEGGAXOGSA-N', 'IVLBHBFTRNVIAP-MEGGAXOGSA-K'}"
solanum tuberosum,RSWGJHLUYNHPMX,309.57953,2,154.789765,301.4,0,solanum tuberosum,1,{'RSWGJHLUYNHPMX-ONCXSQPRSA-M'}
solanum tuberosum,WUUGFSXJNOTRMR,309.20247329999995,8,38.6503091625,297.34,1,solanum tuberosum,1,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'}
